Date,Time,Out,Temp,Temp.1,Hum,Pt.,Speed,Dir,Run,Speed.1,Dir.1,Chill,Index,Index.1,Index.2,Bar  ,Rain,Rate,Rad.,Energy,Rad. ,D-D ,D-D .1,Temp.2,Hum.1,Dew,Heat,EMC,Density,ET ,Samp,Tx ,Recept,Int.
15/04/23,9:00,19.6,19.7,18.7,37,4.5,1.3,NNW,2.41,3.6,NNW,19.6,18.1,18.1,---,983.4,0.0,0.0,228,9.81,325,0.0,0.025,19.3,26,-0.7,16.9,5.65,1.165,0.15,702,1,100.0,30
15/04/23,9:30,21.2,21.2,19.5,35,5.1,0.4,N,0.8,2.2,NNE,21.2,19.6,19.6,---,983.3,0.0,0.0,348,14.97,534,0.0,0.06,21.1,27,1.3,18.9,5.85,1.157,0.0,703,1,100.0,30
15/04/23,10:00,23.3,23.3,21.3,33,6.1,0.4,ESE,0.8,1.3,NE,23.3,22.3,22.3,---,983.3,0.0,0.0,487,20.94,557,0.0,0.103,23.8,27,3.6,22.7,5.56,1.145,0.25,701,1,100.0,30
15/04/23,10:30,25.1,25.1,23.3,31,6.8,0.4,E,0.8,1.3,S,25.1,24.2,24.2,---,983.2,0.0,0.0,556,23.91,631,0.0,0.141,26.3,27,5.8,25.1,5.55,1.1337,0.0,703,1,100.0,30
15/04/23,11:00,26.3,26.3,25.1,31,7.8,0.9,NNW,1.61,2.2,N,26.3,25.2,25.2,---,982.8,0.0,0.0,684,29.42,740,0.0,0.166,27.9,26,6.7,26.6,5.4,1.1263,0.38,700,1,100.0,30
15/04/23,11:30,26.9,26.9,26.3,33,9.3,1.3,ESE,2.41,4.0,ENE,26.9,25.9,25.9,---,982.6,0.0,0.0,746,32.08,831,0.0,0.179,29.3,26,7.8,27.8,5.36,1.1203,0.0,700,1,100.0,30
15/04/23,12:00,28.1,28.2,26.9,35,11.2,1.3,NE,2.41,5.4,NE,28.1,27.2,27.2,---,982.2,0.0,0.0,811,34.88,933,0.0,0.204,30.4,26,8.7,28.9,5.35,1.1149,0.53,703,1,100.0,30
15/04/23,12:30,28.6,28.6,27.7,37,12.4,2.7,SE,4.83,6.3,SSE,28.6,27.8,27.8,---,981.9,0.0,0.0,885,38.06,963,0.0,0.213,30.9,26,9.2,29.4,5.35,1.1121,0.0,702,1,100.0,30
15/04/23,13:00,28.4,28.8,28.1,38,12.8,2.7,NNE,4.83,10.7,NNE,28.4,27.7,27.7,---,981.4,0.0,0.0,622,26.75,951,0.0,0.211,31.3,26,9.5,29.8,5.35,1.11,0.61,703,1,100.0,30
15/04/23,13:30,28.6,28.6,28.1,36,12.0,2.2,NE,4.02,9.8,NE,28.6,27.7,27.7,---,981.0,0.0,0.0,451,19.4,788,0.0,0.213,30.9,26,9.2,29.4,5.35,1.1111,0.0,702,1,100.0,30
15/04/23,14:00,28.4,28.8,28.3,35,11.5,3.1,NNE,5.63,9.8,NE,28.4,27.4,27.4,---,980.6,0.0,0.0,521,22.41,1071,0.0,0.209,30.9,26,9.2,29.4,5.35,1.1106,0.53,703,1,100.0,30
15/04/23,14:30,29.2,29.2,28.3,31,10.3,3.1,NNE,5.63,10.3,N,29.2,28.0,28.0,---,980.1,0.0,0.0,761,32.73,1072,0.0,0.226,31.2,26,9.4,29.7,5.35,1.1089,0.0,700,1,100.0,30
15/04/23,15:00,29.6,29.7,29.2,31,10.6,2.7,NNE,4.83,8.9,NE,29.6,28.4,28.4,---,979.7,0.0,0.0,759,32.64,918,0.0,0.234,32.4,26,10.4,31.0,5.34,1.1032,0.69,702,1,100.0,30
15/04/23,15:30,30.5,30.5,29.5,25,8.2,2.7,NNE,4.83,9.4,NE,30.5,28.9,28.9,---,979.2,0.0,0.0,764,32.86,823,0.0,0.253,33.3,25,10.6,31.9,5.11,1.0991,0.0,702,1,100.0,30
15/04/23,16:00,30.8,30.9,30.2,25,8.5,3.1,NE,5.63,10.3,NE,30.8,29.3,29.3,---,978.8,0.0,0.0,702,30.19,742,0.0,0.26,33.8,25,11.1,32.5,5.09,1.0964,0.69,703,1,100.0,30
15/04/23,16:30,30.6,31.0,30.3,26,8.9,2.7,NE,4.83,8.0,NE,30.6,29.1,29.1,---,978.6,0.0,0.0,613,26.36,663,0.0,0.255,34.0,24,10.6,32.6,4.95,1.096,0.0,702,1,100.0,30
15/04/23,17:00,31.6,31.6,30.6,22,7.2,2.7,NE,4.83,9.8,NE,31.6,29.8,29.8,---,978.3,0.0,0.0,546,23.48,606,0.0,0.275,34.2,24,10.7,32.7,4.95,1.095,0.58,702,1,100.0,30
15/04/23,17:30,31.2,31.6,30.7,18,4.0,3.6,NE,6.44,10.7,NNE,31.1,29.3,29.2,---,978.2,0.0,0.0,461,19.83,517,0.0,0.267,33.8,24,10.4,32.3,4.95,1.0965,0.0,703,1,100.0,30
15/04/23,18:00,30.1,31.1,30.1,23,6.7,4.9,NE,8.85,11.2,NE,29.6,28.5,27.9,---,977.8,0.0,0.0,293,12.6,374,0.0,0.245,32.3,23,8.6,30.7,4.85,1.1029,0.51,702,1,100.0,30
15/04/23,18:30,29.8,30.1,29.8,23,6.4,3.1,NE,5.63,10.3,NNE,29.8,28.2,28.2,---,977.8,0.0,0.0,205,8.82,248,0.0,0.238,31.2,24,8.2,29.6,4.99,1.1072,0.0,703,1,100.0,30
15/04/23,19:00,28.8,29.8,28.8,23,5.6,1.8,SSW,3.22,6.3,SSW,28.8,27.3,27.3,---,978.2,0.0,0.0,64,2.75,105,0.0,0.219,29.8,24,7.1,28.3,5.04,1.1137,0.23,700,1,100.0,30
15/04/23,19:30,28.3,28.8,28.3,22,4.5,1.8,NE,3.22,7.2,NE,28.3,26.8,26.8,---,978.0,0.0,0.0,25,1.08,40,0.0,0.207,28.4,24,5.9,27.0,5.09,1.1195,0.0,699,1,100.0,30
15/04/23,20:00,27.7,28.3,27.7,26,6.4,0.9,NE,1.61,3.1,ENE,27.7,26.4,26.4,---,978.3,0.0,0.0,2,0.09,9,0.0,0.194,27.3,24,4.9,25.9,5.13,1.125,0.1,702,1,100.0,30
15/04/23,20:30,27.1,27.7,27.1,30,8.0,0.9,W,1.61,3.6,WSW,27.1,25.9,25.9,---,978.4,0.0,0.0,0,0.0,0,0.0,0.182,26.4,24,4.2,25.2,5.15,1.1287,0.0,702,1,100.0,30
15/04/23,21:00,26.7,27.1,26.7,29,7.2,0.9,WSW,1.61,3.1,W,26.7,25.6,25.6,---,978.6,0.0,0.0,0,0.0,0,0.0,0.175,25.9,25,4.3,24.7,5.32,1.1309,0.1,701,1,100.0,30
15/04/23,21:30,26.4,26.7,26.4,29,7.0,0.9,NNE,1.61,3.6,NNE,26.4,25.3,25.3,---,978.9,0.0,0.0,0,0.0,0,0.0,0.169,25.6,25,4.1,24.4,5.31,1.1327,0.0,702,1,100.0,30
15/04/23,22:00,26.1,26.4,26.1,36,9.9,1.3,NE,2.41,4.0,NE,26.1,25.3,25.3,---,979.6,0.0,0.0,0,0.0,0,0.0,0.162,25.3,25,3.9,24.2,5.3,1.1345,0.08,701,1,100.0,30
15/04/23,22:30,24.1,26.1,24.1,49,12.7,1.3,N,2.41,3.6,N,24.1,24.0,24.0,---,979.5,0.0,0.0,0,0.0,0,0.0,0.12,24.4,25,3.1,23.3,5.27,1.1383,0.0,702,1,100.0,30
15/04/23,23:00,22.6,24.1,22.6,55,13.1,1.3,N,2.41,4.9,NNE,22.6,22.5,22.5,---,979.7,0.0,0.0,0,0.0,0,0.0,0.089,23.1,25,2.0,21.7,5.33,1.1443,0.08,701,1,100.0,30
15/04/23,23:30,21.6,22.6,21.6,61,13.8,2.2,E,4.02,6.7,ESE,21.6,21.4,21.4,---,979.8,0.0,0.0,0,0.0,0,0.0,0.068,21.9,26,1.5,20.1,5.59,1.1495,0.0,702,1,100.0,30
16/04/23,0:00,21.1,21.6,21.1,62,13.5,0.9,SW,1.61,5.4,E,21.1,20.8,20.8,---,979.6,0.0,0.0,0,0.0,0,0.0,0.057,20.9,26,0.7,18.7,5.65,1.1536,0.05,701,1,100.0,30
16/04/23,0:30,20.6,21.1,20.6,64,13.6,0.4,N,0.8,1.8,NE,20.6,20.6,20.6,---,979.3,0.0,0.0,0,0.0,0,0.0,0.047,19.9,26,-0.2,17.8,5.65,1.1574,0.0,700,1,100.0,30
16/04/23,1:00,20.4,20.7,20.4,65,13.6,0.4,NNE,0.8,1.8,N,20.4,20.4,20.4,---,979.1,0.0,0.0,0,0.0,0,0.0,0.044,19.6,26,-0.5,17.2,5.65,1.1588,0.03,702,1,100.0,30
16/04/23,1:30,19.8,20.4,19.8,69,14.0,0.9,N,1.61,1.8,N,19.8,19.9,19.9,---,979.0,0.0,0.0,0,0.0,0,0.0,0.031,19.2,27,-0.3,16.9,5.85,1.1602,0.0,701,1,100.0,30
16/04/23,2:00,20.2,20.2,19.8,69,14.3,0.9,N,1.61,1.8,NNE,20.2,20.3,20.3,---,979.0,0.0,0.0,0,0.0,0,0.0,0.038,19.1,27,-0.4,16.8,5.85,1.1607,0.03,702,1,100.0,30
16/04/23,2:30,19.8,20.2,19.7,69,13.9,0.4,NNE,0.8,1.8,N,19.8,19.8,19.8,---,978.9,0.0,0.0,0,0.0,0,0.0,0.03,18.8,27,-0.6,16.5,5.85,1.1618,0.0,701,1,100.0,30
16/04/23,3:00,19.4,19.8,19.4,70,13.8,0.9,N,1.61,1.8,NNE,19.4,19.5,19.5,---,978.9,0.0,0.0,0,0.0,0,0.0,0.023,18.6,27,-0.8,16.3,5.85,1.1625,0.03,702,1,100.0,30
16/04/23,3:30,19.1,19.4,18.8,74,14.3,0.9,N,1.61,1.3,NNE,19.1,19.2,19.2,---,978.7,0.0,0.0,0,0.0,0,0.0,0.015,18.2,27,-1.2,15.9,5.85,1.1643,0.0,700,1,100.0,30
16/04/23,4:00,19.3,19.3,19.1,72,14.2,0.4,N,0.8,1.3,N,19.3,19.4,19.4,---,978.4,0.0,0.0,0,0.0,0,0.0,0.021,18.1,27,-1.3,15.8,5.85,1.1644,0.03,702,1,100.0,30
16/04/23,4:30,19.9,19.9,19.3,68,13.8,0.9,S,1.61,2.7,SSW,19.9,19.9,19.9,---,978.5,0.0,0.0,0,0.0,0,0.0,0.032,18.2,27,-1.1,16.0,5.85,1.1637,0.0,702,1,100.0,30
16/04/23,5:00,19.7,19.9,19.6,68,13.6,0.9,S,1.61,2.2,S,19.7,19.7,19.7,---,978.6,0.0,0.0,0,0.0,0,0.0,0.028,18.3,28,-0.5,16.2,5.95,1.1632,0.03,700,1,100.0,30
16/04/23,5:30,19.6,19.8,19.6,69,13.7,0.9,S,1.61,3.1,SSW,19.6,19.6,19.6,---,978.7,0.0,0.0,0,0.0,0,0.0,0.025,18.3,28,-0.5,16.2,5.95,1.1633,0.0,701,1,100.0,30
16/04/23,6:00,19.0,19.6,18.9,70,13.4,0.4,S,0.8,1.8,SSW,19.0,18.9,18.9,---,978.7,0.0,0.0,0,0.0,0,0.0,0.014,18.1,28,-0.8,15.9,5.96,1.1645,0.03,701,1,100.0,30
16/04/23,6:30,18.4,18.9,18.4,73,13.5,0.0,---,0.0,0.0,---,18.4,18.4,18.4,---,978.8,0.0,0.0,0,0.0,0,0.0,0.002,17.3,28,-1.4,15.2,5.99,1.1679,0.0,701,1,100.0,30
16/04/23,7:00,17.8,18.4,17.8,73,12.9,0.0,---,0.0,0.0,---,17.8,17.7,17.7,---,979.0,0.0,0.0,0,0.0,5,0.01,0.0,16.7,28,-1.9,14.6,6.01,1.1708,0.0,702,1,100.0,30
16/04/23,7:30,17.9,17.9,17.6,74,13.2,0.0,---,0.0,0.0,---,17.9,17.8,17.8,---,979.3,0.0,0.0,15,0.65,25,0.009,0.0,16.4,28,-2.1,14.3,6.02,1.1724,0.0,702,1,100.0,30
16/04/23,8:00,18.7,18.7,17.8,72,13.6,0.4,SSE,0.8,1.8,S,18.7,18.7,18.7,---,979.6,0.0,0.0,33,1.42,40,0.0,0.008,16.7,28,-1.9,14.6,6.01,1.1715,0.0,702,1,100.0,30
16/04/23,8:30,19.8,19.8,18.7,66,13.2,0.9,S,1.61,1.8,S,19.8,19.7,19.7,---,979.8,0.0,0.0,83,3.57,239,0.0,0.03,17.7,28,-1.1,15.5,5.97,1.1675,0.0,701,1,100.0,30
16/04/23,9:00,21.9,21.9,19.8,57,13.0,0.9,S,1.61,2.2,SSW,21.9,21.6,21.6,---,980.0,0.0,0.0,301,12.94,357,0.0,0.074,20.2,29,1.6,18.2,6.08,1.1561,0.13,701,1,100.0,30
16/04/23,9:30,23.4,23.4,21.9,52,13.0,0.9,S,1.61,2.2,S,23.4,23.4,23.4,---,980.0,0.0,0.0,407,17.5,466,0.0,0.106,22.8,29,3.9,21.6,5.93,1.1446,0.0,701,1,100.0,30
16/04/23,10:00,24.8,25.1,23.4,46,12.4,0.4,SE,0.8,2.7,ESE,24.8,24.6,24.6,---,980.1,0.0,0.0,492,21.16,573,0.0,0.135,25.3,29,6.0,24.3,5.85,1.1336,0.28,703,1,100.0,30
16/04/23,10:30,25.8,26.1,24.8,44,12.6,0.9,S,1.61,4.0,NE,25.8,25.3,25.3,---,980.0,0.0,0.0,616,26.49,659,0.0,0.155,27.2,29,7.6,26.1,5.85,1.125,0.0,702,1,100.0,30
16/04/23,11:00,26.4,26.4,25.8,38,11.0,1.3,NE,2.41,4.0,WNW,26.4,25.7,25.7,---,980.1,0.0,0.0,698,30.02,738,0.0,0.169,28.3,28,8.0,27.0,5.69,1.1208,0.43,702,1,100.0,30
16/04/23,11:30,26.8,26.8,26.2,37,10.9,1.8,NE,3.22,4.9,NNE,26.8,25.9,25.9,---,979.9,0.0,0.0,775,33.33,805,0.0,0.176,29.0,28,8.6,27.7,5.67,1.1175,0.0,701,1,100.0,30
16/04/23,12:00,27.4,27.4,26.7,34,10.1,1.8,ESE,3.22,4.9,NNE,27.4,26.4,26.4,---,979.7,0.0,0.0,833,35.82,856,0.0,0.189,29.5,28,9.1,28.2,5.65,1.1149,0.58,703,1,100.0,30
16/04/23,12:30,28.7,28.7,27.4,31,9.9,1.8,S,3.22,4.9,SSE,28.7,27.6,27.6,---,979.8,0.0,0.0,877,37.72,891,0.0,0.216,30.7,28,10.1,29.3,5.65,1.1099,0.0,701,1,100.0,30
16/04/23,13:00,29.3,29.7,28.7,29,9.4,1.3,S,2.41,4.0,WSW,29.3,28.0,28.0,---,979.3,0.0,0.0,898,38.62,909,0.0,0.228,32.2,27,10.8,30.9,5.45,1.1029,0.69,702,1,100.0,30
16/04/23,13:30,29.6,29.6,29.2,28,9.2,1.8,ENE,3.22,5.4,NNE,29.6,28.3,28.3,---,978.8,0.0,0.0,911,39.18,919,0.0,0.235,33.2,27,11.7,31.9,5.38,1.0982,0.0,702,1,100.0,30
16/04/23,14:00,30.8,30.8,29.3,26,9.1,1.3,SE,2.41,4.5,N,30.8,29.3,29.3,---,978.6,0.0,0.0,897,38.58,914,0.0,0.26,34.3,27,12.6,33.4,5.3,1.0927,0.71,703,1,100.0,30
16/04/23,14:30,30.2,30.9,30.1,26,8.5,1.8,NW,3.22,4.9,SW,30.2,28.7,28.7,---,978.0,0.0,0.0,895,38.49,916,0.0,0.247,35.3,26,12.9,34.4,5.16,1.0885,0.0,702,1,100.0,30
16/04/23,15:00,30.7,31.0,30.2,23,7.2,1.8,NNE,3.22,4.9,NNE,30.7,29.1,29.1,---,977.6,0.0,0.0,865,37.2,888,0.0,0.258,35.9,26,13.4,35.2,5.18,1.0853,0.71,701,1,100.0,30
16/04/23,15:30,30.8,30.8,30.2,22,6.6,2.2,NNE,4.02,8.5,NNE,30.8,29.1,29.1,---,977.1,0.0,0.0,803,34.53,861,0.0,0.26,35.3,26,12.9,34.4,5.16,1.0874,0.0,703,1,100.0,30
16/04/23,16:00,31.6,31.6,30.6,17,3.5,1.8,NNE,3.22,5.8,NE,31.6,29.6,29.6,---,977.1,0.0,0.0,731,31.44,772,0.0,0.275,35.8,25,12.7,34.8,5.08,1.0859,0.69,701,1,100.0,30
16/04/23,16:30,31.6,31.6,30.8,19,5.1,1.8,NNE,3.22,5.4,NE,31.6,29.7,29.7,---,976.6,0.0,0.0,639,27.48,686,0.0,0.275,35.7,25,12.6,34.7,5.07,1.0858,0.0,701,1,100.0,30
16/04/23,17:00,32.1,32.2,31.4,17,4.0,1.3,S,2.41,4.0,ESE,32.1,30.1,30.1,---,976.4,0.0,0.0,563,24.21,606,0.0,0.287,36.4,25,13.3,35.7,5.1,1.0821,0.56,702,1,100.0,30
16/04/23,17:30,31.9,32.4,31.9,18,4.6,1.3,SE,2.41,4.5,NE,31.9,29.9,29.9,---,976.3,0.0,0.0,447,19.22,504,0.0,0.282,36.3,24,12.5,35.4,4.95,1.0832,0.0,703,1,100.0,30
16/04/23,18:00,31.2,31.8,31.2,18,4.1,1.3,S,2.41,3.6,NNE,31.2,29.3,29.3,---,976.3,0.0,0.0,348,14.97,404,0.0,0.269,35.5,24,11.8,34.3,4.95,1.0869,0.38,701,1,100.0,30
16/04/23,18:30,31.0,31.6,31.0,17,3.1,0.9,S,1.61,2.7,SSE,31.0,29.1,29.1,---,976.1,0.0,0.0,224,9.63,295,0.0,0.264,34.4,24,11.0,33.1,4.95,1.0912,0.0,702,1,100.0,30
16/04/23,19:00,29.4,31.0,29.4,18,2.6,0.9,S,1.61,3.1,S,29.4,27.7,27.7,---,976.1,0.0,0.0,36,1.55,46,0.0,0.23,31.2,24,8.2,29.6,4.99,1.1052,0.15,701,1,100.0,30
16/04/23,19:30,28.5,29.4,28.5,17,1.1,0.4,NE,0.8,3.6,NNE,28.5,26.8,26.8,---,976.5,0.0,0.0,14,0.6,23,0.0,0.212,28.8,25,6.8,27.4,5.27,1.1156,0.0,701,1,100.0,30
16/04/23,20:00,27.7,28.5,27.7,16,-0.4,0.4,NE,0.8,1.8,NE,27.7,26.1,26.1,---,976.4,0.0,0.0,2,0.09,9,0.0,0.196,27.3,25,5.5,26.0,5.33,1.1223,0.05,701,1,100.0,30
16/04/23,20:30,26.7,27.7,26.7,18,0.4,0.4,S,0.8,0.9,SSE,26.7,25.3,25.3,---,976.4,0.0,0.0,0,0.0,0,0.0,0.175,26.2,25,4.6,24.9,5.33,1.1271,0.0,702,1,100.0,30
16/04/23,21:00,26.3,26.7,26.3,20,1.5,0.0,---,0.0,0.0,---,26.3,25.0,25.0,---,976.5,0.0,0.0,0,0.0,0,0.0,0.166,25.5,25,4.0,24.3,5.31,1.1301,0.1,703,1,100.0,30
16/04/23,21:30,27.2,27.2,25.8,21,2.9,0.4,NNE,0.8,5.8,NNE,27.2,25.8,25.8,---,976.8,0.0,0.0,0,0.0,0,0.0,0.184,25.2,26,4.3,24.1,5.45,1.1316,0.0,701,1,100.0,30
16/04/23,22:00,27.6,28.1,27.2,22,4.0,2.7,NNE,4.83,6.3,NNE,27.6,26.2,26.2,---,977.2,0.0,0.0,0,0.0,0,0.0,0.193,26.5,25,4.9,25.3,5.34,1.1267,0.1,701,1,100.0,30
16/04/23,22:30,26.5,27.6,26.5,29,7.0,2.7,NNE,4.83,7.6,NE,26.5,25.4,25.4,---,977.3,0.0,0.0,0,0.0,0,0.0,0.17,26.3,25,4.7,25.1,5.34,1.1275,0.0,702,1,100.0,30
16/04/23,23:00,25.2,26.4,25.2,43,11.7,1.3,NNE,2.41,4.5,NE,25.2,24.8,24.8,---,977.5,0.0,0.0,0,0.0,0,0.0,0.144,25.3,25,3.8,24.1,5.3,1.1323,0.1,703,1,100.0,30
16/04/23,23:30,24.1,25.2,24.1,50,13.0,1.3,NNW,2.41,4.9,NNE,24.1,24.0,24.0,---,977.7,0.0,0.0,0,0.0,0,0.0,0.119,24.1,26,3.3,22.9,5.45,1.1375,0.0,701,1,100.0,30
17/04/23,0:00,23.4,24.1,23.3,54,13.6,2.7,N,4.83,9.4,ENE,23.4,23.4,23.4,---,977.2,0.0,0.0,0,0.0,0,0.0,0.105,23.3,27,3.2,22.0,5.62,1.1399,0.08,701,1,100.0,30
17/04/23,0:30,23.2,23.6,23.2,54,13.4,1.3,NE,2.41,5.8,NE,23.2,23.2,23.2,---,977.6,0.0,0.0,0,0.0,0,0.0,0.102,22.7,27,2.7,21.3,5.68,1.1429,0.0,699,1,100.0,30
17/04/23,1:00,23.4,23.5,23.2,55,13.9,1.3,SSW,2.41,3.6,E,23.4,23.5,23.5,---,977.6,0.0,0.0,0,0.0,0,0.0,0.106,22.3,27,2.4,20.7,5.72,1.1445,0.05,703,1,100.0,30
17/04/23,1:30,22.8,23.4,22.8,59,14.4,1.3,E,2.41,3.6,S,22.8,22.9,22.9,---,977.4,0.0,0.0,0,0.0,0,0.0,0.094,22.1,27,2.2,20.4,5.74,1.1453,0.0,701,1,100.0,30
17/04/23,2:00,22.4,22.8,22.4,61,14.5,1.8,SSW,3.22,4.9,SSE,22.4,22.4,22.4,---,977.1,0.0,0.0,0,0.0,0,0.0,0.084,21.7,28,2.4,19.9,5.88,1.1464,0.05,703,1,100.0,30
17/04/23,2:30,21.9,22.4,21.9,63,14.5,1.8,SSW,3.22,4.5,SSE,21.9,21.8,21.8,---,976.9,0.0,0.0,0,0.0,0,0.0,0.074,21.3,28,2.0,19.3,5.93,1.1481,0.0,701,1,100.0,30
17/04/23,3:00,21.8,22.1,21.8,63,14.5,1.3,S,2.41,4.5,S,21.8,21.8,21.8,---,976.7,0.0,0.0,0,0.0,0,0.0,0.073,21.0,28,1.8,18.9,5.95,1.1491,0.05,700,1,100.0,30
17/04/23,3:30,21.7,21.8,21.7,63,14.3,0.9,S,1.61,3.6,SSW,21.7,21.6,21.6,---,976.8,0.0,0.0,0,0.0,0,0.0,0.069,20.5,28,1.3,18.4,5.95,1.1514,0.0,702,1,100.0,30
17/04/23,4:00,21.2,21.7,21.2,66,14.6,1.3,S,2.41,2.7,S,21.2,21.1,21.1,---,976.9,0.0,0.0,0,0.0,0,0.0,0.059,20.2,28,1.1,18.2,5.95,1.1527,0.03,700,1,100.0,30
17/04/23,4:30,20.8,21.2,20.8,67,14.5,0.9,E,1.61,4.0,E,20.8,20.9,20.9,---,976.9,0.0,0.0,0,0.0,0,0.0,0.052,19.8,28,0.8,17.8,5.95,1.1544,0.0,702,1,100.0,30
17/04/23,5:00,20.6,20.8,20.5,68,14.4,1.3,SSW,2.41,4.0,SSW,20.6,20.7,20.7,---,976.9,0.0,0.0,0,0.0,0,0.0,0.046,19.5,29,1.0,17.5,6.11,1.1556,0.03,699,1,100.0,30
17/04/23,5:30,19.8,20.6,19.8,70,14.2,0.9,NNW,1.61,3.6,NNE,19.8,19.9,19.9,---,976.9,0.0,0.0,0,0.0,0,0.0,0.031,19.2,29,0.7,17.2,6.12,1.1572,0.0,701,1,100.0,30
17/04/23,6:00,19.6,19.9,19.6,71,14.2,0.9,E,1.61,4.0,E,19.6,19.7,19.7,---,977.3,0.0,0.0,0,0.0,0,0.0,0.025,18.7,29,0.3,16.7,6.14,1.1599,0.03,702,1,100.0,30
17/04/23,6:30,19.3,19.6,19.3,71,13.9,0.9,SSE,1.61,3.6,E,19.3,19.3,19.3,---,977.5,0.0,0.0,0,0.0,0,0.0,0.02,18.2,29,-0.2,16.1,6.15,1.1623,0.0,702,1,100.0,30
17/04/23,7:00,19.2,19.3,19.1,71,13.8,0.9,SSW,1.61,3.1,SSW,19.2,19.2,19.2,---,978.0,0.0,0.0,1,0.04,5,0.0,0.017,17.8,29,-0.5,15.8,6.15,1.1644,0.03,701,1,100.0,30
17/04/23,7:30,18.9,19.2,18.9,71,13.5,1.3,SSW,2.41,3.1,SSW,18.9,18.9,18.9,---,978.3,0.0,0.0,14,0.6,21,0.0,0.012,17.9,30,0.1,16.0,6.26,1.164,0.0,701,1,100.0,30
17/04/23,8:00,18.9,19.0,18.8,71,13.6,0.9,S,1.61,3.1,SSW,18.9,18.9,18.9,---,978.7,0.0,0.0,28,1.2,33,0.0,0.013,18.0,30,0.1,16.1,6.26,1.1642,0.03,702,1,100.0,30
17/04/23,8:30,19.9,19.9,18.9,69,14.0,0.9,S,1.61,2.2,S,19.9,20.0,20.0,---,978.9,0.0,0.0,77,3.31,260,0.0,0.032,18.3,30,0.4,16.3,6.25,1.1632,0.0,701,1,100.0,30
17/04/23,9:00,22.4,22.4,19.9,61,14.5,0.9,SSE,1.61,2.7,S,22.4,22.4,22.4,---,978.8,0.0,0.0,320,13.76,378,0.0,0.084,20.7,31,3.0,18.8,6.36,1.1519,0.13,703,1,100.0,30
17/04/23,9:30,23.1,23.3,22.4,59,14.7,0.9,N,1.61,2.7,NNW,23.1,23.3,23.3,---,979.3,0.0,0.0,420,18.06,482,0.0,0.1,23.3,31,5.2,22.3,6.27,1.1408,0.0,701,1,100.0,30
17/04/23,10:00,23.8,23.8,23.1,56,14.5,1.3,N,2.41,3.6,NNW,23.8,23.9,23.9,---,979.6,0.0,0.0,512,22.02,573,0.0,0.113,24.9,31,6.6,24.0,6.21,1.134,0.3,703,1,100.0,30
17/04/23,10:30,24.8,24.8,23.8,53,14.5,1.3,NNE,2.41,4.0,NNE,24.8,24.8,24.8,---,979.5,0.0,0.0,630,27.09,671,0.0,0.134,26.3,31,7.8,25.3,6.16,1.1276,0.0,701,1,100.0,30
17/04/23,11:00,26.1,26.1,24.8,44,12.9,1.3,N,2.41,4.0,N,26.1,25.7,25.7,---,979.7,0.0,0.0,684,29.42,745,0.0,0.162,27.8,30,8.6,26.6,6.05,1.1218,0.41,702,1,100.0,30
17/04/23,11:30,27.0,27.2,26.1,41,12.6,1.3,WNW,2.41,4.9,N,27.0,26.4,26.4,---,979.8,0.0,0.0,758,32.6,814,0.0,0.181,29.3,30,10.0,28.1,6.05,1.1149,0.0,700,1,100.0,30
17/04/23,12:00,27.7,28.1,26.9,37,11.7,1.8,N,3.22,4.9,NNW,27.7,26.9,26.9,---,979.8,0.0,0.0,779,33.5,853,0.0,0.196,30.0,30,10.5,28.8,6.03,1.1119,0.56,703,1,100.0,30
17/04/23,12:30,28.6,28.7,27.7,32,10.2,2.2,NNE,4.02,5.8,NNE,28.6,27.4,27.4,---,979.7,0.0,0.0,872,37.5,896,0.0,0.213,30.6,30,11.1,29.4,6.01,1.109,0.0,701,1,100.0,30
17/04/23,13:00,29.8,29.8,28.6,28,9.3,1.3,S,2.41,5.8,NNE,29.8,28.4,28.4,---,979.2,0.0,0.0,910,39.14,930,0.0,0.238,32.4,29,12.1,31.3,5.74,1.101,0.69,701,1,100.0,30
17/04/23,13:30,29.2,29.8,28.2,30,9.9,1.8,N,3.22,5.4,NNE,29.2,28.0,28.0,---,978.9,0.0,0.0,567,24.38,976,0.0,0.227,31.8,28,11.0,30.5,5.65,1.104,0.0,703,1,100.0,30
17/04/23,14:00,29.9,30.3,29.2,25,7.7,1.3,N,2.41,4.0,SE,29.9,28.4,28.4,---,978.6,0.0,0.0,538,23.14,1004,0.0,0.241,32.6,28,11.7,31.4,5.61,1.1001,0.51,702,1,100.0,30
17/04/23,14:30,31.8,31.8,29.9,16,2.9,1.8,NNE,3.22,4.5,NE,31.8,29.7,29.7,---,978.8,0.0,0.0,944,40.6,977,0.0,0.28,34.4,28,13.3,33.7,5.41,1.0918,0.0,703,1,100.0,30
17/04/23,15:00,32.1,32.2,31.5,17,3.9,1.3,S,2.41,5.4,WSW,32.1,30.1,30.1,---,978.5,0.0,0.0,896,38.53,933,0.0,0.286,36.5,27,14.5,36.3,5.3,1.0829,0.74,702,1,100.0,30
17/04/23,15:30,32.2,32.4,32.1,16,3.2,1.8,N,3.22,4.5,N,32.2,30.1,30.1,---,978.3,0.0,0.0,847,36.43,870,0.0,0.288,37.3,26,14.6,37.2,5.23,1.0799,0.0,703,1,100.0,30
